[Spectrum]
Version            = 1
IDData             = 604C_2020-01-21_10-42-32_444_143
IDDevice           = SAM_8624
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2020-01-21 10:42:32
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8624
Mission            = SIF_Ponds
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2019-01-16_17-46-33_881_850
IDDataCal = DLAB_2019-01-17_09-31-02_584_239
IntegrationTime = 32
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $03 Intensity mW/(m^2 nm Sr)
Unit3 = $f0 $03 Error mW/(m^2 nm Sr)
Unit4 = $f1 $00 Status 
p999 = 1830
[END] of [Attributes]
[DATA]
 0 4 0 0
 307.5458905948 -NAN 0 0
 310.87071386545 -NAN 0 0
 314.1961091424 -NAN 0 0
 317.52206644375 10.2970555367807 0 0
 320.8485757876 14.1753628408217 0 0
 324.17562719205 19.1814385089149 0 0
 327.5032106752 23.8403414999594 0 0
 330.83131625515 26.570569047869 0 0
 334.15993395 28.2238067485126 0 0
 337.48905377785 29.3666883324939 0 0
 340.8186657568 30.3184700345885 0 0
 344.14875990495 30.939964393613 0 0
 347.4793262404 31.7334626738377 0 0
 350.81035478125 32.8933369471004 0 0
 354.1418355456 33.1998107316279 0 0
 357.47375855155 32.8584457219159 0 0
 360.8061138172 33.6504066412665 0 0
 364.13889136065 36.3426427119184 0 0
 367.4720812 38.2094574047516 0 0
 370.80567335335 37.7200218354208 0 0
 374.1396578388 36.9143142187891 0 0
 377.47402467445 36.253889010557 0 0
 380.8087638784 34.5578666416646 0 0
 384.14386546875 32.8037051272806 0 0
 387.4793194636 33.3061619789881 0 0
 390.81511588105 34.0176543909981 0 0
 394.1512447392 35.3405828068449 0 0
 397.48769605615 40.4566092950588 0 0
 400.82445985 46.7815330523166 0 0
 404.16152613885 50.0432631946564 0 0
 407.4988849408 50.4315130197782 0 0
 410.83652627395 50.8260596929699 0 0
 414.1744401564 51.0326123059636 0 0
 417.51261660625 50.3703279600891 0 0
 420.8510456416 49.1102353592426 0 0
 424.18971728055 47.3367465906798 0 0
 427.5286215412 45.0359433985432 0 0
 430.86774844165 44.3026093442414 0 0
 434.207088 45.5560103947753 0 0
 437.54663023435 47.2351230483595 0 0
 440.8863651628 48.5029305464687 0 0
 444.22628280345 49.8232425857488 0 0
 447.5663731744 50.8556568776055 0 0
 450.90662629375 51.1153751345896 0 0
 454.2470321796 50.8570061749243 0 0
 457.58758085005 50.2378814750327 0 0
 460.9282623232 49.5722332606919 0 0
 464.26906661715 48.525673373984 0 0
 467.60998375 47.3095277746233 0 0
 470.95100373985 46.4667827600983 0 0
 474.2921166048 45.8565322534116 0 0
 477.63331236295 45.3024836554902 0 0
 480.9745810324 44.2041880885299 0 0
 484.31591263125 42.5378057403312 0 0
 487.6572971776 41.199575938 0 0
 490.99872468955 40.7657936416377 0 0
 494.3401851852 40.4044845998112 0 0
 497.68166868265 39.4315865276748 0 0
 501.0231652 38.2956190708922 0 0
 504.36466475535 37.4914049301428 0 0
 507.7061573668 36.8768458468511 0 0
 511.04763305245 35.921840175009 0 0
 514.3890818304 34.5069258568071 0 0
 517.73049371875 33.45406983231 0 0
 521.0718587356 33.0674955872516 0 0
 524.41316689905 32.8849765683372 0 0
 527.7544082272 32.5674369210226 0 0
 531.09557273815 32.1940859533551 0 0
 534.43665045 31.6916115400471 0 0
 537.77763138085 31.0379807397511 0 0
 541.1185055488 30.3809870213413 0 0
 544.45926297195 29.8497728784075 0 0
 547.7998936684 29.4007377090845 0 0
 551.14038765625 28.8695502867074 0 0
 554.4807349536 28.1822933272849 0 0
 557.82092557855 27.3947196478111 0 0
 561.1609495492 26.6259036310768 0 0
 564.50079688365 25.9519898009975 0 0
 567.8404576 25.2520068398136 0 0
 571.17992171635 24.6264523881057 0 0
 574.5191792508 24.1446672698208 0 0
 577.85822022145 23.9012883001864 0 0
 581.1970346464 23.7797561734224 0 0
 584.53561254375 23.4712928779986 0 0
 587.8739439316 22.9077099994619 0 0
 591.21201882805 22.4072189213322 0 0
 594.5498272512 22.1018580106748 0 0
 597.88735921915 21.8123012230736 0 0
 601.22460475 21.5644966699661 0 0
 604.56155386185 21.3252103875008 0 0
 607.8981965728 21.0857160454456 0 0
 611.23452290095 20.8008690543982 0 0
 614.5705228644 20.5106816623539 0 0
 617.90618648125 20.262403215469 0 0
 621.2415037696 20.0059971401231 0 0
 624.57646474755 19.5969824835479 0 0
 627.9110594332 19.1707116716162 0 0
 631.24527784465 18.9203784684225 0 0
 634.57911 18.8700868926461 0 0
 637.91254591735 18.8525547336518 0 0
 641.2455756148 18.7229968019384 0 0
 644.57818911045 18.4390372559485 0 0
 647.9103764224 18.062611413339 0 0
 651.24212756875 17.6531533799036 0 0
 654.5734325676 17.24292680677 0 0
 657.90428143705 17.0569331424736 0 0
 661.2346641952 17.1516411557044 0 0
 664.56457086015 17.1842766234472 0 0
 667.89399145 17.0229096980655 0 0
 671.22291598285 16.825177051759 0 0
